item_1,item_2,correlation
pvd_germ_aversion_4R,narq_16,-0.00323141959772731
pvd_germ_aversion_4R,bfi_agree_4,0.172357756988597
pvd_germ_aversion_4R,bfi_consc_9r,0.0687054031352132
pvd_germ_aversion_4R,bfi_neuro_4,-0.106776927049148
pvd_germ_aversion_4R,bfi_open_4,0.00415734246952665
pvd_germ_aversion_4R,bfi_extra_5r,-0.0569174455486875
pvd_germ_aversion_4R,bfi_agree_5,0.0910810606412033
pvd_germ_aversion_4R,narq_1,0.028972674825593
pvd_germ_aversion_4R,bfi_consc_4r,0.0133765881453072
pvd_germ_aversion_4R,bfi_neuro_5r,0.101651455569453
pvd_germ_aversion_4R,bfi_open_5,0.0338294947925927
pvd_germ_aversion_4R,bfi_extra_6,0.00970842713298502
pvd_germ_aversion_4R,narq_14,-0.0741055218620306
pvd_germ_aversion_4R,bfi_agree_6r,-0.110180335384702
pvd_germ_aversion_4R,bfi_consc_5,-0.0162371641103579
pvd_germ_aversion_4R,asendorpf_shyness_3r,0.0533913192413176
pvd_germ_aversion_4R,pvd_germ_aversion_2,-0.190941442805265
pvd_germ_aversion_4R,pvd_germ_aversion_3R,0.194680364807214
pvd_germ_aversion_4R,bfi_neuro_8,-0.0999553781737789
pvd_germ_aversion_4R,pvd_infectability_3R,0.14007356545748
pvd_germ_aversion_4R,pvd_germ_aversion_1,-0.229079333452897
pvd_germ_aversion_4R,feel_safe_walking_dark,0.217375374501032
pvd_germ_aversion_4R,feel_safe_violent_crime,0.23428851481473
pvd_germ_aversion_4R,feel_safe_sexual_assault,0.200430044640095
pvd_germ_aversion_4R,feel_safe_theft,0.181946974206097
pvd_germ_aversion_4R,bfi_open_6,-0.0443442268127706
pvd_germ_aversion_4R,narq_17,-0.0933754869003693
pvd_germ_aversion_4R,bfi_extra_7r,-0.0335940996642631
pvd_germ_aversion_4R,bfi_agree_7,0.0866227291853772
pvd_germ_aversion_4R,narq_4,-0.0797836783629351
pvd_germ_aversion_4R,asendorpf_shyness_1,-0.0563424406960476
pvd_germ_aversion_4R,bfi_consc_6,-3.07713528441404e-05
pvd_germ_aversion_4R,bfi_neuro_6r,0.122263423240793
pvd_germ_aversion_4R,bfi_open_7r,-0.0779668259590335
pvd_germ_aversion_4R,narq_13,-0.0678931914376389
pvd_germ_aversion_4R,bfi_extra_8,0.0431968703972052
pvd_germ_aversion_4R,bfi_agree_8r,-0.0969581400641136
pvd_germ_aversion_4R,narq_6,-0.0995480464417212
pvd_germ_aversion_4R,bfi_consc_7,-0.0181841817119156
pvd_germ_aversion_4R,bfi_neuro_7,-0.0813458231471532
pvd_germ_aversion_4R,narq_7,-0.02037592507386
pvd_germ_aversion_4R,bfi_open_8,-0.0199734835550231
pvd_germ_aversion_4R,narq_12,-0.0469842088516423
pvd_germ_aversion_4R,bfi_open_9r,0.0402297077456135
pvd_germ_aversion_4R,bfi_agree_9,0.103058018141025
pvd_germ_aversion_4R,narq_8,-0.0509578325788105
pvd_germ_aversion_4R,bfi_consc_8r,0.0190183031567251
pvd_germ_aversion_4R,narq_9,-0.124751226347865
pvd_germ_aversion_4R,narq_10,-0.121372603295284
pvd_germ_aversion_4R,bfi_open_10,-0.0330004037293962
pvd_germ_aversion_4R,pvd_infectability_2,-0.164548619098036
pvd_germ_aversion_4R,spms_partner_1,-0.0879427386809952
pvd_germ_aversion_4R,spms_partner_2,-0.0536231149403409
pvd_germ_aversion_4R,spms_partner_3R,0.0231416960512906
pvd_germ_aversion_4R,satisfaction_sexual_intercourse,0.0112915034533669
pvd_germ_aversion_4R,satisfaction_single_life,-0.00162081994129155
pvd_germ_aversion_4R,investment_potential_partner,0.0262770304794179
pvd_germ_aversion_4R,quantity_potential_partner,0.0752480363934686
pvd_germ_aversion_4R,relationship_importance,-0.00726689938193647
pvd_germ_aversion_4R,relationship_importance_partner,0.0400125946941956
pvd_germ_aversion_4R,partner_attractiveness_longterm,0.00649142296070324
pvd_germ_aversion_4R,partner_attractiveness_shortterm,-0.0478464271362722
pvd_germ_aversion_4R,partner_attractiveness_face,-0.0259880723809854
pvd_germ_aversion_4R,partner_attractiveness_body,-0.0466876064006836
pvd_germ_aversion_4R,attractiveness_warmth,0.0277343138297053
pvd_germ_aversion_4R,partner_attractiveness_trust,0.0419912110453896
pvd_germ_aversion_4R,partner_sexiness,-0.0815973169387934
pvd_germ_aversion_4R,partner_strength,0.0257439827273553
pvd_germ_aversion_4R,partner_feel_safe,0.0539506852875022
pvd_germ_aversion_4R,spms_self_1,-0.0656486902018437
pvd_germ_aversion_4R,spms_self_2,-0.0149404630937976
pvd_germ_aversion_4R,spms_self_3R,0.0403093150962655
pvd_germ_aversion_4R,soi_r_desire_9,-0.0136750774730759
pvd_germ_aversion_4R,soi_r_desire_7,0.0215898252914682
pvd_germ_aversion_4R,soi_r_desire_8,0.0192457289355896
pvd_germ_aversion_4R,relationship_problems,0.0295460019482167
pvd_germ_aversion_4R,relationship_satisfaction_overall,-0.00218186803798906
pvd_germ_aversion_4R,relationship_conflict,0.0133933356457493
pvd_germ_aversion_4R,relationship_satisfaction_2,0.0212068579666132
pvd_germ_aversion_4R,relationship_satisfaction_3,0.0211287598922698
pvd_germ_aversion_4R,alternatives_1,0.00996001284886382
pvd_germ_aversion_4R,alternatives_2,0.0269457386390136
pvd_germ_aversion_4R,alternatives_3,0.000646378433973169
pvd_germ_aversion_4R,alternatives_4,-0.0271942754014111
pvd_germ_aversion_4R,alternatives_5,0.0388227861829372
pvd_germ_aversion_4R,alternatives_6,-0.00143282178347112
pvd_germ_aversion_4R,investment_1,-0.010816384991748
pvd_germ_aversion_4R,investment_2,-0.0346299409798461
pvd_germ_aversion_4R,investment_3,-0.0216068180651309
pvd_germ_aversion_4R,commitment_1,-0.010674622315017
pvd_germ_aversion_4R,commitment_2,-0.00223644818742784
pvd_germ_aversion_4R,commitment_3,-0.0214618794645276
pvd_germ_aversion_4R,communal_strength_1,-0.0173650872879125
pvd_germ_aversion_4R,communal_strength_2R,-0.0175387711513626
pvd_germ_aversion_4R,communal_strength_3,0.017376295479078
pvd_germ_aversion_4R,communal_strength_4,0.0301548151723033
pvd_germ_aversion_4R,sexual_communal_strength_1,-0.0294469026728022
pvd_germ_aversion_4R,sexual_communal_strength_2,-0.0629230282267367
pvd_germ_aversion_4R,sexual_communal_strength_3,-0.0170888311784411
pvd_germ_aversion_4R,ecr_avo_1R,0.029001435422941
pvd_germ_aversion_4R,ecr_anx_1,-0.114564858789613
pvd_germ_aversion_4R,ecr_avo_2,-0.0681308121928785
pvd_germ_aversion_4R,ecr_anx_2,-0.0300794859185588
pvd_germ_aversion_4R,ecr_anx_3,-0.0103499990411015
pvd_germ_aversion_4R,ecr_avo_3R,-0.00817956369620671
pvd_germ_aversion_4R,ecr_avo_4,-0.0345422628716273
pvd_germ_aversion_4R,ecr_anx_4R,0.0826501313013655
pvd_germ_aversion_4R,ecr_avo_5R,-0.0162859543765719
pvd_germ_aversion_4R,ecr_anx_5,-0.0540864085806167
pvd_germ_aversion_4R,ecr_avo_6,-0.0425537620929138
pvd_germ_aversion_4R,ecr_anx_6,-0.0704460684419128
spms_partner_1,bfi_open_1,0.0967633144161193
spms_partner_1,narq_5,-0.0284340249757719
spms_partner_1,narq_3,0.0923140854547366
spms_partner_1,bfi_agree_2,0.0261799551137753
spms_partner_1,pvd_infectability_1,0.010879230606374
spms_partner_1,bfi_consc_2r,-0.00375240535504562
spms_partner_1,soi_r_attitude_6r,-0.0814363180917923
spms_partner_1,asendorpf_shyness_4r,0.0835092796403758
spms_partner_1,bfi_neuro_2r,0.0118684872905102
spms_partner_1,bfi_open_2,0.113600564424022
spms_partner_1,bfi_extra_1,0.0798491175212378
spms_partner_1,bfi_extra_3,0.0774008057139071
spms_partner_1,bfi_agree_3r,0.0709263153643202
spms_partner_1,soi_r_attitude_4,0.0415407952068252
spms_partner_1,narq_15,0.0682012563360583
spms_partner_1,bfi_consc_3,0.0486602590501031
spms_partner_1,soi_r_attitude_5,0.0403061358047726
spms_partner_1,narq_2,0.0727587767156653
spms_partner_1,asendorpf_shyness_2,-0.0618822099140188
spms_partner_1,bfi_agree_1r,0.0439599034955087
spms_partner_1,bfi_consc_1,0.0612376338003191
spms_partner_1,narq_11,0.0180655635783814
spms_partner_1,bfi_neuro_1,0.000355544620741454
spms_partner_1,bfi_extra_2r,-0.0554998970104254
spms_partner_1,bfi_neuro_3,-0.00288325944285358
spms_partner_1,narq_18,0.105779634855033
spms_partner_1,bfi_open_3,0.0510061034871893
spms_partner_1,asendorpf_shyness_5,-0.0981189089275162
spms_partner_1,bfi_extra_4,0.146152314529599
spms_partner_1,narq_16,0.12377544954284
spms_partner_1,bfi_agree_4,-0.0338577649805583
spms_partner_1,bfi_consc_9r,-0.0179934634229622
spms_partner_1,bfi_neuro_4,-0.0382940974228555
spms_partner_1,bfi_open_4,0.109580755932967
spms_partner_1,bfi_extra_5r,-0.0487765177681575
spms_partner_1,bfi_agree_5,0.0496219615961217
spms_partner_1,narq_1,0.0562885993751373
spms_partner_1,bfi_consc_4r,-0.0311524945690482
spms_partner_1,bfi_neuro_5r,0.00605472419595413
spms_partner_1,bfi_open_5,0.145331030438556
spms_partner_1,bfi_extra_6,0.08805916849641
spms_partner_1,narq_14,-0.0053195066769572
spms_partner_1,bfi_agree_6r,0.033593887814085
spms_partner_1,bfi_consc_5,0.0155218357003424
spms_partner_1,asendorpf_shyness_3r,0.119628403606055
spms_partner_1,pvd_germ_aversion_2,0.00932682881888782
spms_partner_1,pvd_germ_aversion_3R,-0.00111021223729907
spms_partner_1,bfi_neuro_8,-0.00127068588401839
spms_partner_1,pvd_infectability_3R,0.0199883114154149
spms_partner_1,pvd_germ_aversion_1,0.109940987246625
spms_partner_1,feel_safe_walking_dark,0.00268649966247568
spms_partner_1,feel_safe_violent_crime,-0.0450625333508774
spms_partner_1,feel_safe_sexual_assault,-0.0601262711094028
spms_partner_1,feel_safe_theft,-0.0403528010625708
spms_partner_1,bfi_open_6,0.0780380943787691
spms_partner_1,narq_17,0.026933976173521
spms_partner_1,bfi_extra_7r,-0.0494906005992768
spms_partner_1,bfi_agree_7,0.0507120185563952
spms_partner_1,narq_4,0.0176345701020773
spms_partner_1,asendorpf_shyness_1,-0.0712130461640031
spms_partner_1,bfi_consc_6,0.0345175771272585
spms_partner_1,bfi_neuro_6r,0.00894058196673083
spms_partner_1,bfi_open_7r,-0.0551096308436172
spms_partner_1,narq_13,0.026672081847378
spms_partner_1,bfi_extra_8,0.109892905729325
spms_partner_1,bfi_agree_8r,0.0351571879243395
spms_partner_1,narq_6,-0.0480898512242765
spms_partner_1,bfi_consc_7,0.0606133985174962
spms_partner_1,bfi_neuro_7,-0.0353837659823965
spms_partner_1,narq_7,0.116692530418944
spms_partner_1,bfi_open_8,0.100024031722868
spms_partner_1,narq_12,0.00049812637694356
spms_partner_1,bfi_open_9r,-0.0980110005831577
spms_partner_1,bfi_agree_9,0.037359057510059
spms_partner_1,narq_8,0.117458892635719
spms_partner_1,bfi_consc_8r,0.00356507708405928
spms_partner_1,narq_9,-0.042601917491495
spms_partner_1,narq_10,0.0141735848077597
spms_partner_1,bfi_open_10,0.0493034329408073
spms_partner_1,pvd_infectability_2,-0.0316037174087029
spms_partner_1,pvd_germ_aversion_4R,-0.0879427386809952
spms_partner_1,spms_partner_2,0.6757757478513
spms_partner_1,spms_partner_3R,-0.540325783422597
spms_partner_1,satisfaction_sexual_intercourse,0.138681022071534
spms_partner_1,relationship_importance,0.11434604169875
spms_partner_1,relationship_importance_partner,-0.00959785755882755
spms_partner_1,partner_attractiveness_longterm,0.113223031185975
spms_partner_1,partner_attractiveness_shortterm,0.430642795129253
spms_partner_1,partner_attractiveness_face,0.332344580385943
spms_partner_1,partner_attractiveness_body,0.387444997547653
spms_partner_1,attractiveness_warmth,-0.00520085979862273
spms_partner_1,partner_attractiveness_trust,-0.0208233126612809
spms_partner_1,partner_sexiness,0.459845987946298
spms_partner_1,partner_strength,0.247514221601835
spms_partner_1,partner_feel_safe,0.0312833704371768
spms_partner_1,spms_self_1,0.24052829981563
spms_partner_1,spms_self_2,0.23175660493301
spms_partner_1,spms_self_3R,-0.206872013534479
spms_partner_1,soi_r_desire_9,0.00559461206355793
spms_partner_1,soi_r_desire_7,-0.0749901466914412
spms_partner_1,soi_r_desire_8,-0.0292473017982276
spms_partner_1,relationship_problems,-0.0541622575999768
spms_partner_1,relationship_satisfaction_overall,0.0759569611108427
spms_partner_1,relationship_conflict,0.0226566377920018
spms_partner_1,relationship_satisfaction_2,0.0586171086893585
spms_partner_1,relationship_satisfaction_3,0.0925174774703175
spms_partner_1,alternatives_1,-0.0346008564602253
spms_partner_1,alternatives_2,-0.0535016668471617
spms_partner_1,alternatives_3,0.0700864437219578
spms_partner_1,alternatives_4,-0.0199992919246755
spms_partner_1,alternatives_5,0.022599216839374
spms_partner_1,alternatives_6,0.0719365515090507
spms_partner_1,investment_1,-0.0155760681363277
spms_partner_1,investment_2,-0.00172858321954375
spms_partner_1,investment_3,0.114310839916206
spms_partner_1,commitment_1,0.103182994811407
spms_partner_1,commitment_2,0.0861097975111549
spms_partner_1,commitment_3,0.0739459421616074
spms_partner_1,communal_strength_1,0.129550267561519
spms_partner_1,communal_strength_2R,-0.0543896940546228
spms_partner_1,communal_strength_3,0.0579470340604681
spms_partner_1,communal_strength_4,0.0806961371334475
spms_partner_1,sexual_communal_strength_1,0.162569827930788
spms_partner_1,sexual_communal_strength_2,0.12048399288788
spms_partner_1,sexual_communal_strength_3,0.0104952170678883
spms_partner_1,ecr_avo_1R,0.0482305217231347
spms_partner_1,ecr_anx_1,0.0663939118501522
spms_partner_1,ecr_avo_2,0.0444793781334074
spms_partner_1,ecr_anx_2,0.0462810205821956
spms_partner_1,ecr_anx_3,0.0418037972123753
spms_partner_1,ecr_avo_3R,0.0103030910385356
spms_partner_1,ecr_avo_4,-0.0123939950044019
spms_partner_1,ecr_anx_4R,-0.0839229702820632
spms_partner_1,ecr_avo_5R,0.0333171977674212
spms_partner_1,ecr_anx_5,0.0595453912262957
spms_partner_1,ecr_avo_6,-0.0435053992662177
spms_partner_1,ecr_anx_6,0.087520424829017
spms_partner_2,bfi_open_1,0.0767541383952497
spms_partner_2,narq_5,-0.0153643017377876
spms_partner_2,narq_3,0.0139051737778201
spms_partner_2,bfi_agree_2,0.00155849665171966
spms_partner_2,pvd_infectability_1,0.025667467826004
spms_partner_2,bfi_consc_2r,0.0132305444259028
spms_partner_2,soi_r_attitude_6r,-0.0914330021440895
spms_partner_2,asendorpf_shyness_4r,0.0594876785855532
spms_partner_2,bfi_neuro_2r,0.0444075454351659
spms_partner_2,bfi_open_2,0.0526897557721271
spms_partner_2,bfi_extra_1,0.0697939961269186
spms_partner_2,bfi_extra_3,0.0278421336025743
spms_partner_2,bfi_agree_3r,0.0116807120944409
spms_partner_2,soi_r_attitude_4,0.0688391274105926
spms_partner_2,narq_15,-0.0178477201843627
spms_partner_2,bfi_consc_3,0.0267426682354384
spms_partner_2,soi_r_attitude_5,0.0394439857395083
spms_partner_2,narq_2,0.023176361317282
spms_partner_2,asendorpf_shyness_2,-0.018002880481107
spms_partner_2,bfi_agree_1r,0.0507587675052997
spms_partner_2,bfi_consc_1,0.0514276310242356
spms_partner_2,narq_11,0.0377375507725365
spms_partner_2,bfi_neuro_1,-0.00637466349810762
spms_partner_2,bfi_extra_2r,-0.040413041994879
spms_partner_2,bfi_neuro_3,-0.0328791101535528
spms_partner_2,narq_18,0.109942925363261
spms_partner_2,bfi_open_3,0.0303049959925114
spms_partner_2,asendorpf_shyness_5,-0.0548159059050643
spms_partner_2,bfi_extra_4,0.0794748571992352
spms_partner_2,narq_16,0.0594587194328503
spms_partner_2,bfi_agree_4,-0.0509315739845431
spms_partner_2,bfi_consc_9r,-0.0199257473423885
spms_partner_2,bfi_neuro_4,-0.0624581706969898
spms_partner_2,bfi_open_4,0.0842688138686455
spms_partner_2,bfi_extra_5r,-0.0251781628424175
spms_partner_2,bfi_agree_5,0.0400727343958932
spms_partner_2,narq_1,-0.00818635097735223
spms_partner_2,bfi_consc_4r,-0.0300612096541281
spms_partner_2,bfi_neuro_5r,-0.00455806362315468
spms_partner_2,bfi_open_5,0.0855170081227067
spms_partner_2,bfi_extra_6,0.0633267341642365
spms_partner_2,narq_14,-0.00951646466596731
spms_partner_2,bfi_agree_6r,0.0243714409443429
spms_partner_2,bfi_consc_5,0.0198846255799394
spms_partner_2,asendorpf_shyness_3r,0.0796597928793292
spms_partner_2,pvd_germ_aversion_2,-0.0503110359174309
spms_partner_2,pvd_germ_aversion_3R,0.00440568301193275
spms_partner_2,bfi_neuro_8,0.0158911618057692
spms_partner_2,pvd_infectability_3R,0.0147761721336201
spms_partner_2,pvd_germ_aversion_1,0.0469629581625276
spms_partner_2,feel_safe_walking_dark,0.0206212523150465
spms_partner_2,feel_safe_violent_crime,-0.00789365468794051
spms_partner_2,feel_safe_sexual_assault,-0.0159733019757507
spms_partner_2,feel_safe_theft,-0.00750463420195334
spms_partner_2,bfi_open_6,0.0745617145474357
spms_partner_2,narq_17,-0.00746302540496083
spms_partner_2,bfi_extra_7r,0.00456893857877094
spms_partner_2,bfi_agree_7,0.00633654297220626
spms_partner_2,narq_4,0.000570715072609303
spms_partner_2,asendorpf_shyness_1,-0.0115014181275335
spms_partner_2,bfi_consc_6,0.0214021827164683
spms_partner_2,bfi_neuro_6r,0.0193793585277471
spms_partner_2,bfi_open_7r,-0.0868913472918494
spms_partner_2,narq_13,-0.0001884014827784
spms_partner_2,bfi_extra_8,0.085814828277404
spms_partner_2,bfi_agree_8r,0.0214924815604401
spms_partner_2,narq_6,-0.0793779738570087
spms_partner_2,bfi_consc_7,0.0251480828794173
spms_partner_2,bfi_neuro_7,-0.0454335241299775
spms_partner_2,narq_7,0.0619934968680369
spms_partner_2,bfi_open_8,0.0734729025546623
spms_partner_2,narq_12,0.00200263082232632
spms_partner_2,bfi_open_9r,-0.0944137722759476
spms_partner_2,bfi_agree_9,0.0110272117736019
spms_partner_2,narq_8,0.020416136550869
spms_partner_2,bfi_consc_8r,-0.00444707856505088
spms_partner_2,narq_9,-0.0434218982866947
spms_partner_2,narq_10,-0.0185365957256831
spms_partner_2,bfi_open_10,0.0585452111923286
spms_partner_2,pvd_infectability_2,-0.0450188290091553
spms_partner_2,pvd_germ_aversion_4R,-0.0536231149403409
spms_partner_2,spms_partner_1,0.6757757478513
spms_partner_2,spms_partner_3R,-0.597854011817455
spms_partner_2,satisfaction_sexual_intercourse,0.168361832048174
spms_partner_2,relationship_importance,0.10126663842097
spms_partner_2,relationship_importance_partner,-0.0181117774703545
spms_partner_2,partner_attractiveness_longterm,0.0628817080134836
spms_partner_2,partner_attractiveness_shortterm,0.497458831397159
spms_partner_2,partner_attractiveness_face,0.326873307891038
spms_partner_2,partner_attractiveness_body,0.370663727253862
spms_partner_2,attractiveness_warmth,-0.014545019781498
spms_partner_2,partner_attractiveness_trust,-0.0545597719597426
spms_partner_2,partner_sexiness,0.468604789715502
spms_partner_2,partner_strength,0.207282204432213
spms_partner_2,partner_feel_safe,0.0242904322339928
spms_partner_2,spms_self_1,0.175431960423703
spms_partner_2,spms_self_2,0.219849383380526
spms_partner_2,spms_self_3R,-0.225813314604498
spms_partner_2,soi_r_desire_9,0.00232312990599947
spms_partner_2,soi_r_desire_7,-0.0326841325962534
spms_partner_2,soi_r_desire_8,-0.0304303504810637
spms_partner_2,relationship_problems,-0.0771381258713958
spms_partner_2,relationship_satisfaction_overall,0.0731294263677134
spms_partner_2,relationship_conflict,-0.0189423463845574
spms_partner_2,relationship_satisfaction_2,0.0602872450870159
spms_partner_2,relationship_satisfaction_3,0.0746609274245937
spms_partner_2,alternatives_1,-0.0451114303845632
spms_partner_2,alternatives_2,-0.0516446694232674
spms_partner_2,alternatives_3,0.0532681187912297
spms_partner_2,alternatives_4,-0.0562567199997259
spms_partner_2,alternatives_5,-0.0334916730504321
spms_partner_2,alternatives_6,0.0275694563455455
spms_partner_2,investment_1,-0.0297346160485806
spms_partner_2,investment_2,-0.0193745135676018
spms_partner_2,investment_3,0.107682063571847
spms_partner_2,commitment_1,0.071727445235325
spms_partner_2,commitment_2,0.043823481741409
spms_partner_2,commitment_3,0.0666182183742742
spms_partner_2,communal_strength_1,0.103942476330169
spms_partner_2,communal_strength_2R,-0.0426882243790288
spms_partner_2,communal_strength_3,0.0519265951753504
spms_partner_2,communal_strength_4,0.056611814131553
spms_partner_2,sexual_communal_strength_1,0.143779418290287
spms_partner_2,sexual_communal_strength_2,0.13470634299523
spms_partner_2,sexual_communal_strength_3,0.0129806292249593
spms_partner_2,ecr_avo_1R,0.022621969236952
spms_partner_2,ecr_anx_1,0.0381461569415176
spms_partner_2,ecr_avo_2,-0.00461989059820663
spms_partner_2,ecr_anx_2,0.0431276868873497
spms_partner_2,ecr_anx_3,0.0456070428204012
spms_partner_2,ecr_avo_3R,-0.0252210724833795
spms_partner_2,ecr_avo_4,-0.024506168069099
spms_partner_2,ecr_anx_4R,-0.0928903714073586
spms_partner_2,ecr_avo_5R,0.00412203678826737
spms_partner_2,ecr_anx_5,0.0221406622677024
spms_partner_2,ecr_avo_6,-0.0644872898486147
spms_partner_2,ecr_anx_6,0.037221555100366
spms_partner_3R,bfi_open_1,-0.109541283623694
spms_partner_3R,narq_5,0.0455282361094542
spms_partner_3R,narq_3,-0.0200633200155796
spms_partner_3R,bfi_agree_2,-0.051889154987673
spms_partner_3R,pvd_infectability_1,0.0407578277817704
spms_partner_3R,bfi_consc_2r,-0.0208149332107161
spms_partner_3R,soi_r_attitude_6r,0.0748865497698319
spms_partner_3R,asendorpf_shyness_4r,-0.114599755064941
spms_partner_3R,bfi_neuro_2r,-0.0086425663046956
spms_partner_3R,bfi_open_2,-0.126070276060309
spms_partner_3R,bfi_extra_1,-0.10178021131525
spms_partner_3R,bfi_extra_3,-0.0843888928569307
spms_partner_3R,bfi_agree_3r,-0.0173289616717054
spms_partner_3R,soi_r_attitude_4,-0.0242611058297559
spms_partner_3R,narq_15,-0.0103670338816311
spms_partner_3R,bfi_consc_3,-0.0399070066949028
spms_partner_3R,soi_r_attitude_5,-0.0264908139839185
spms_partner_3R,narq_2,-0.0291766345165005
spms_partner_3R,asendorpf_shyness_2,0.0512525284772677
spms_partner_3R,bfi_agree_1r,0.0238278443871792
spms_partner_3R,bfi_consc_1,-0.0288598675846856
spms_partner_3R,narq_11,0.0370070610720196
spms_partner_3R,bfi_neuro_1,0.0618932400137993
spms_partner_3R,bfi_extra_2r,0.0803734217280027
spms_partner_3R,bfi_neuro_3,0.081615373914411
spms_partner_3R,narq_18,-0.0912426959578025
spms_partner_3R,bfi_open_3,-0.0388182946127789
spms_partner_3R,asendorpf_shyness_5,0.108611219476654
spms_partner_3R,bfi_extra_4,-0.095886351108965
spms_partner_3R,narq_16,-0.040347366341764
spms_partner_3R,bfi_agree_4,0.00123946874959802
spms_partner_3R,bfi_consc_9r,0.0693533308329235
spms_partner_3R,bfi_neuro_4,0.0517881991941594
spms_partner_3R,bfi_open_4,-0.0828079762574688
spms_partner_3R,bfi_extra_5r,0.0717699279549635
spms_partner_3R,bfi_agree_5,-0.0983060669572475
spms_partner_3R,narq_1,0.0256393399237487
spms_partner_3R,bfi_consc_4r,0.080569234727072
spms_partner_3R,bfi_neuro_5r,-0.00116736599735721
spms_partner_3R,bfi_open_5,-0.129089338978481
spms_partner_3R,bfi_extra_6,-0.0213170946987902
spms_partner_3R,narq_14,0.0503648785746263
spms_partner_3R,bfi_agree_6r,0.0171259395288311
spms_partner_3R,bfi_consc_5,-0.00377068446538172
spms_partner_3R,asendorpf_shyness_3r,-0.119463645776801
spms_partner_3R,pvd_germ_aversion_2,0.0496800145112569
spms_partner_3R,pvd_germ_aversion_3R,-0.0397855114728181
spms_partner_3R,bfi_neuro_8,0.0591515436578735
spms_partner_3R,pvd_infectability_3R,-0.0236729569144751
spms_partner_3R,pvd_germ_aversion_1,-0.0234582716745894
spms_partner_3R,feel_safe_walking_dark,-0.0420004506195641
spms_partner_3R,feel_safe_violent_crime,-0.0128261775981635
spms_partner_3R,feel_safe_sexual_assault,-0.0111234836860838
spms_partner_3R,feel_safe_theft,-0.0140131063404379
spms_partner_3R,bfi_open_6,-0.120514598806062
spms_partner_3R,narq_17,0.0643850198391762
spms_partner_3R,bfi_extra_7r,0.088712321448952
spms_partner_3R,bfi_agree_7,-0.0710931388161914
spms_partner_3R,narq_4,0.0383459522564149
spms_partner_3R,asendorpf_shyness_1,0.0748771027440509
spms_partner_3R,bfi_consc_6,-0.0600636014661824
spms_partner_3R,bfi_neuro_6r,-0.0166137649913707
spms_partner_3R,bfi_open_7r,0.110108404699715
spms_partner_3R,narq_13,0.0397035569179625
spms_partner_3R,bfi_extra_8,-0.129588701683552
spms_partner_3R,bfi_agree_8r,0.0449914271847099
spms_partner_3R,narq_6,0.125696161816966
spms_partner_3R,bfi_consc_7,-0.000421296982875482
spms_partner_3R,bfi_neuro_7,0.0620610310292764
spms_partner_3R,narq_7,-0.000827021820517918
spms_partner_3R,bfi_open_8,-0.111428251764208
spms_partner_3R,narq_12,0.0167695959362041
spms_partner_3R,bfi_open_9r,0.148695055877947
spms_partner_3R,bfi_agree_9,-0.0920227901795416
spms_partner_3R,narq_8,-0.0045002804199
spms_partner_3R,bfi_consc_8r,0.0405773605440515
spms_partner_3R,narq_9,0.118639894821123
spms_partner_3R,narq_10,0.0805144896425698
spms_partner_3R,bfi_open_10,-0.0973951439369779
spms_partner_3R,pvd_infectability_2,0.0687768749558445
spms_partner_3R,pvd_germ_aversion_4R,0.0231416960512906
spms_partner_3R,spms_partner_1,-0.540325783422597
spms_partner_3R,spms_partner_2,-0.597854011817455
spms_partner_3R,satisfaction_sexual_intercourse,-0.13637470082866
spms_partner_3R,relationship_importance,-0.0424178587523062
spms_partner_3R,relationship_importance_partner,0.0704055766128756
spms_partner_3R,partner_attractiveness_longterm,-0.0255613669887031
spms_partner_3R,partner_attractiveness_shortterm,-0.380339122324668
spms_partner_3R,partner_attractiveness_face,-0.291441046835151
spms_partner_3R,partner_attractiveness_body,-0.272534318486815
spms_partner_3R,attractiveness_warmth,0.0201209618415922
spms_partner_3R,partner_attractiveness_trust,0.0734063814504245
spms_partner_3R,partner_sexiness,-0.363975766050579
spms_partner_3R,partner_strength,-0.183936763848308
spms_partner_3R,partner_feel_safe,0.020437217766464
spms_partner_3R,spms_self_1,-0.120245157375775
spms_partner_3R,spms_self_2,-0.139385150756998
spms_partner_3R,spms_self_3R,0.242562870872008
spms_partner_3R,soi_r_desire_9,0.0298904213943428
spms_partner_3R,soi_r_desire_7,0.0532930046592658
spms_partner_3R,soi_r_desire_8,0.0155679110263497
spms_partner_3R,relationship_problems,0.0422175101405677
spms_partner_3R,relationship_satisfaction_overall,-0.018377970732101
spms_partner_3R,relationship_conflict,-0.0142375094811049
spms_partner_3R,relationship_satisfaction_2,-0.0436302404534584
spms_partner_3R,relationship_satisfaction_3,-0.0430916564712923
spms_partner_3R,alternatives_1,0.0435637241750396
spms_partner_3R,alternatives_2,0.00109639215721983
spms_partner_3R,alternatives_3,-0.0410297125155532
spms_partner_3R,alternatives_4,-0.0294621548594377
spms_partner_3R,alternatives_5,-0.0135067328662934
spms_partner_3R,alternatives_6,-0.0448411989600638
spms_partner_3R,investment_1,0.0755511493008026
spms_partner_3R,investment_2,0.0963787183591085
spms_partner_3R,investment_3,-0.107479104093342
spms_partner_3R,commitment_1,-0.0166511831881427
spms_partner_3R,commitment_2,0.0346939727491938
spms_partner_3R,commitment_3,-0.000917794342644132
spms_partner_3R,communal_strength_1,-0.0427849296343109
